TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
ADU,27,A. Fransman,24.366666666666667,7.0,2.0,12.0,16.7,1.0,4.0,25.0,1.0,8.0,12.5,2.0,4.0,50.0,2.0,7.0,9.0,1.0,1.0,0.0,0.0,3.0,3.0,-10.0,1,0
ADU,21,J. Medina,12.7,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,12.0,1,0
ADU,9,L. Perez,9.766666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0
ADU,33,J. Tumaneng,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,1,0
ADU,30,C. Ronzone,2.783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1,0
ADU,10,C. Manzano,27.0,8.0,4.0,7.0,57.1,4.0,6.0,66.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,4.0,2.0,2.0,0.0,5.0,5.0,5.0,1,0
ADU,3,M. Montebon,21.883333333333333,8.0,2.0,8.0,25.0,1.0,2.0,50.0,1.0,6.0,16.7,3.0,5.0,60.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,4.0,3.0,-4.0,1,0
ADU,20,E. Anabo,19.9,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,-11.0,1,0
ADU,23,M. Ojarikre,20.983333333333334,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,10.0,0.0,1.0,0.0,3.0,1.0,3.0,-16.0,1,0
ADU,32,A. Ronzone,11.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-15.0,1,0
