TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
NU,24,N. Tulabut,2.9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,1,1
NU,22,M. Parks,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,1,1
ATENEO,15,J. Lazo,31.583333333333332,17.0,6.0,12.0,50.0,2.0,3.0,66.7,4.0,9.0,44.4,1.0,2.0,50.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,4.0,-1.0,1,0
ATENEO,24,D. Escobar,37.016666666666666,14.0,5.0,10.0,50.0,5.0,7.0,71.4,0.0,3.0,0.0,4.0,4.0,100.0,2.0,8.0,10.0,7.0,3.0,5.0,0.0,3.0,2.0,7.0,1,0
ATENEO,1,K. Ladi,37.05,9.0,2.0,13.0,15.4,2.0,10.0,20.0,0.0,3.0,0.0,5.0,7.0,71.4,4.0,4.0,8.0,3.0,0.0,2.0,0.0,2.0,4.0,-1.0,1,0
ATENEO,3,A. Bongo,22.7,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,5.0,4.0,-12.0,1,0
ATENEO,19,W. Espina,14.216666666666667,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,-10.0,1,0
ATENEO,10,S. Tuano,21.2,15.0,5.0,6.0,83.3,4.0,5.0,80.0,1.0,1.0,100.0,4.0,4.0,100.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,4.0,5.0,1,0
ATENEO,7,I. Espinosa,25.816666666666666,10.0,3.0,12.0,25.0,3.0,9.0,33.3,0.0,3.0,0.0,4.0,6.0,66.7,1.0,6.0,7.0,2.0,1.0,1.0,0.0,2.0,6.0,5.0,1,0
ATENEO,22,K. Ong,3.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1,0
ATENEO,16,J. Lazaro,20.816666666666666,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-7.0,1,0
ATENEO,23,L. Nieto,5.783333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.0,1,0
ATENEO,2,K. Gamber,4.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,1,0
