TEAM,NO.,PLAYER,MINS,PTS,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,OFF,DEF,REB,AST,TO,STL,BLK,PF,Fls on:,+/-,GP,GW
UST,28,C. Akowe,31.233333333333334,29.0,9.0,15.0,60.0,9.0,15.0,60.0,0.0,0.0,0.0,11.0,21.0,52.4,8.0,9.0,17.0,1.0,2.0,1.0,1.0,0.0,14.0,27.0,1,1
UST,3,K. Paranada,26.216666666666665,18.0,5.0,9.0,55.6,3.0,4.0,75.0,2.0,5.0,40.0,6.0,6.0,100.0,1.0,2.0,3.0,4.0,2.0,1.0,0.0,0.0,4.0,27.0,1,1
UST,9,N. Cabanero,30.783333333333335,9.0,4.0,11.0,36.4,4.0,6.0,66.7,0.0,5.0,0.0,1.0,2.0,50.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,2.0,3.0,14.0,1,1
UST,10,G. Crisostomo,24.733333333333334,8.0,3.0,7.0,42.9,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,5.0,7.0,3.0,0.0,4.0,1.0,3.0,2.0,26.0,1,1
UST,1,L. Estacio,17.6,3.0,1.0,5.0,20.0,0.0,2.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1,1
UST,19,K. Buenaflor,10.45,7.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-9.0,1,1
UST,2,I. Calum,10.15,4.0,2.0,4.0,50.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,5.0,1,1
UST,14,M. Llemit,18.516666666666666,3.0,1.0,4.0,25.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,18.0,1,1
UST,20,A. Acido,17.766666666666666,2.0,1.0,4.0,25.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1,1
UST,33,E. Laure,4.183333333333334,2.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,-9.0,1,1
UST,25,J. Sevilla,1.1833333333333333,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,1,1
UST,13,B. Bangco,1.1833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,1
UST,26,C. Manding,1.1833333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,1
UST,8,C. Bucsit,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1,1
UST,12,I. Danting,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,1
